occupancy,ILP,intensity,reuse_ratio,ld_coalesce,L2_hit_rate,L1_hit_rate,branch_eff,pwr_avg
0.20975,3.36,4.2,0.91,0.06,100.0,25.15,99.92,55.84
0.245904,7.19,1.3,0.23,0.17,100.0,17.52,99.65,46.608
0.054695,8.46,0.19,0.01,0.21,93.88,7.14,100.0,46.444
0.01731,9.09,1.14,1.69,0.08,52.08,2.47,99.21,61.191
0.022814,3.78,5.48,0.04,0.17,96.35,14.68,99.95,57.497
0.02764,10.21,4.46,0.79,0.06,100.0,41.84,98.87,60.457
0.08095,19.95,5.2,4.73,0.09,96.31,11.1,99.5,61.808
0.455689,3.51,1.87,0.81,0.12,96.93,12.07,99.51,59.286
0.086662,4.61,0.98,0.95,0.08,99.78,21.74,100.0,57.882
0.493527,7.32,1.85,0.01,0.15,97.42,26.58,99.68,57.234
0.048002,6.9,0.89,0.26,0.08,100.0,8.96,99.93,55.315
0.051058,7.46,1.46,1.04,0.15,97.51,13.42,99.63,60.225
0.085103,14.37,2.05,0.92,0.11,93.84,22.17,99.45,59.884
0.03845,3.06,4.87,0.14,0.08,100.0,16.97,98.94,56.334
0.493527,0.63,1.69,0.31,0.09,96.39,11.02,99.49,47.375
0.026083,5.81,2.25,0.9,0.07,91.39,16.05,100.0,56.796
0.113712,4.67,1.47,1.46,0.25,100.0,9.03,99.96,58.406
0.03473,9.62,2.72,0.01,0.08,100.0,27.13,99.34,56.055
0.111011,20.39,0.54,0.23,0.06,92.33,8.47,99.94,48.561
0.036661,9.54,1.15,0.55,0.08,97.44,18.78,99.63,50.108
0.089228,9.89,5.81,1.62,0.1,94.94,40.94,98.97,61.676
0.091177,8.99,4.15,0.01,0.11,92.03,17.99,99.99,46.444
0.073362,20.39,2.74,7.12,0.14,92.62,12.28,99.36,61.777
0.085953,10.0,4.14,0.01,0.12,100.0,27.83,99.18,53.121
0.493527,3.29,0.8,2.37,0.2,95.92,16.89,99.98,56.819
0.08345,7.09,4.19,0.45,0.16,94.37,25.46,99.84,57.758
0.193252,6.34,5.6,0.01,0.09,100.0,9.73,100.0,54.117
0.036084,4.6,2.67,0.01,0.11,94.15,25.5,98.81,64.08
0.113056,6.55,5.13,9.74,0.06,82.2,18.19,100.0,64.08
0.030039,11.92,2.9,0.32,0.11,90.6,6.29,99.09,50.946
0.066471,19.47,2.56,0.24,0.17,83.9,13.93,98.49,62.609
0.089149,4.1,4.51,0.11,0.14,100.0,25.15,98.44,53.43
0.016021,1.84,1.67,2.39,0.08,100.0,16.45,99.94,47.784
0.407264,20.39,0.39,4.86,0.11,96.68,28.21,100.0,60.34
0.086305,0.63,3.1,0.09,0.08,96.58,5.34,99.85,55.529
0.032199,1.35,0.58,4.3,0.13,100.0,11.15,99.73,47.545
0.493527,2.87,2.94,1.68,0.06,99.58,24.74,100.0,54.753
0.031923,10.23,4.03,0.22,0.19,100.0,21.03,99.57,58.755
0.074365,2.48,2.48,0.03,0.09,76.57,16.69,99.37,62.967
0.054018,10.88,2.73,0.01,0.2,87.31,35.56,99.75,53.01
0.152216,3.57,0.01,0.61,0.1,97.26,10.58,100.0,46.444
0.222789,6.36,2.75,1.02,0.07,95.48,3.54,99.82,64.08
0.075592,2.53,3.95,0.78,0.14,100.0,17.44,99.85,47.529
0.102223,6.79,2.51,2.08,0.07,100.0,9.9,99.61,56.689
0.068457,3.4,0.9,1.9,0.06,100.0,0.8,100.0,58.412
0.035768,20.39,4.71,1.23,0.09,52.77,0.8,99.87,51.515
0.050083,3.17,0.1,0.01,0.21,94.04,25.01,99.92,46.444
0.073517,5.37,5.47,0.63,0.08,100.0,22.22,98.61,61.859
0.406039,1.91,2.2,0.51,0.15,89.71,20.14,100.0,58.406
0.092303,5.01,1.08,2.58,0.06,97.26,26.9,100.0,56.934
0.036353,2.41,2.01,0.57,0.07,100.0,14.1,99.27,58.593
0.493527,2.68,4.38,0.18,0.1,97.88,20.41,99.06,54.75
0.057956,3.34,1.04,0.02,0.08,100.0,3.29,100.0,55.999
0.070664,7.58,2.13,8.26,0.13,100.0,9.1,99.95,55.041
0.215115,18.06,1.96,0.01,0.11,96.88,33.93,99.93,54.646
0.016021,2.81,0.97,0.75,0.1,98.23,41.3,100.0,55.308
0.016021,7.92,2.46,1.54,0.12,98.55,13.72,100.0,46.898
0.090365,10.02,2.89,0.01,0.16,100.0,32.48,98.95,64.08
0.215444,6.3,2.25,0.01,0.2,100.0,14.21,99.84,55.918
0.028074,10.98,1.74,0.01,0.07,99.11,23.03,99.94,49.166
0.23898,1.84,5.3,0.74,0.17,100.0,14.16,99.93,57.428
0.016021,2.67,0.38,0.01,0.16,96.6,12.99,99.92,62.813
0.086021,1.84,1.04,0.39,0.18,95.25,28.65,98.76,52.416
0.15329,1.73,0.39,0.88,0.12,97.24,9.36,99.62,52.278
0.080649,1.97,1.97,0.01,0.19,61.59,14.2,99.87,53.852
0.310998,1.91,1.11,0.01,0.09,93.96,24.66,99.39,49.734
0.43761,10.26,0.71,0.25,0.06,100.0,25.26,99.99,60.81
0.160396,20.39,4.23,0.6,0.08,100.0,20.63,99.37,47.043
0.09229,4.16,0.45,0.51,0.06,99.25,25.61,99.81,53.32
0.402224,4.36,2.84,0.8,0.13,100.0,18.62,99.82,61.148
0.144418,3.56,0.05,0.01,0.08,82.95,3.36,99.85,57.16
0.054873,4.71,2.41,0.31,0.09,52.08,25.8,99.96,59.714
0.212138,9.28,2.29,0.01,0.14,94.06,10.17,98.76,57.259
0.021336,3.11,0.99,0.01,0.14,99.09,6.78,98.65,58.549
0.081922,16.33,2.15,0.94,0.11,97.74,9.82,99.29,56.893
0.016021,1.79,1.62,0.34,0.08,95.89,2.51,100.0,54.98
0.225106,8.93,1.35,0.39,0.11,86.07,0.8,99.97,57.885
0.070459,1.29,3.04,1.08,0.06,99.66,15.73,100.0,58.853
0.228474,3.79,0.85,0.91,0.13,100.0,19.09,99.56,57.622
0.171457,11.01,2.01,1.96,0.14,100.0,8.12,99.94,57.655
0.122725,4.49,5.12,0.01,0.1,52.08,16.08,100.0,59.516
0.115187,6.75,0.01,0.01,0.19,97.46,23.2,99.44,62.281
0.493527,20.39,2.03,0.01,0.11,92.48,0.8,99.99,54.861
0.065543,6.96,1.87,0.01,0.13,100.0,18.96,98.95,64.08
0.037219,1.21,3.36,0.01,0.11,96.37,8.21,99.69,46.61
0.045683,10.33,1.15,2.46,0.24,99.94,18.26,99.13,55.315
0.17287,12.33,1.15,0.01,0.18,94.05,29.02,99.23,60.773
0.142441,0.63,1.05,1.46,0.1,97.59,11.69,99.82,62.55
0.132833,19.15,0.92,0.63,0.09,98.82,41.28,99.69,55.813
0.493527,9.79,3.72,0.77,0.08,93.58,33.96,100.0,55.006
0.297644,2.13,2.46,0.29,0.17,98.84,24.42,99.96,55.415
0.282159,3.31,5.09,0.53,0.17,99.95,31.15,99.01,54.822
0.054212,7.05,2.86,0.35,0.08,98.4,23.44,98.44,60.39
0.115344,13.42,0.05,0.24,0.09,96.95,21.89,99.34,57.667
0.301268,12.0,1.21,1.55,0.12,96.57,0.8,100.0,58.813
0.254826,10.74,4.44,1.69,0.13,100.0,7.85,99.99,53.961
0.094516,3.37,0.99,1.35,0.11,100.0,18.83,99.98,54.66
0.268207,11.68,1.23,0.7,0.11,93.73,24.88,98.44,53.376
0.253285,8.85,0.39,0.62,0.12,96.16,11.39,99.99,55.812
0.429356,9.16,1.03,0.44,0.15,97.82,31.85,100.0,58.64
0.035216,6.4,1.96,0.01,0.12,95.49,14.74,99.84,48.668
0.229784,9.92,1.15,0.65,0.07,91.68,18.35,100.0,56.72
0.044418,6.21,0.43,0.11,0.11,95.47,42.42,99.91,56.159
0.023344,8.29,2.26,0.01,0.09,96.09,5.94,99.99,49.227
0.052707,2.34,1.58,6.92,0.09,94.59,18.21,99.59,55.792
0.087559,7.21,1.43,0.6,0.06,95.51,14.13,99.89,54.191
0.030229,2.95,2.02,2.66,0.11,96.45,5.95,99.95,64.08
0.064743,1.54,0.92,0.01,0.06,98.26,0.8,99.7,55.286
0.039447,6.1,1.0,0.01,0.13,94.07,35.16,100.0,54.365
0.026072,2.75,2.28,0.01,0.1,100.0,10.51,100.0,60.762
0.137906,0.72,0.44,1.24,0.06,90.78,13.81,100.0,64.08
0.100618,2.07,2.49,0.01,0.07,97.49,21.06,99.95,49.22
0.436382,3.8,3.66,0.03,0.06,92.38,29.4,98.44,53.786
0.196126,10.56,3.45,0.77,0.1,99.95,29.16,99.08,59.574
0.024386,7.46,1.14,2.84,0.12,96.33,9.48,99.92,58.582
0.493527,19.83,0.61,0.01,0.13,99.25,28.59,99.91,54.097
0.081909,2.78,1.69,1.28,0.13,81.64,26.98,98.65,56.16
0.15012,7.42,5.71,0.49,0.09,93.62,0.8,98.44,48.429
0.064875,10.08,2.77,1.51,0.23,58.71,18.34,99.79,47.288
0.062954,8.68,0.24,0.03,0.08,100.0,14.04,99.98,47.143
0.493527,5.3,5.96,0.91,0.13,100.0,12.2,99.91,55.112
0.169544,9.38,4.05,0.81,0.08,94.02,8.58,99.66,46.444
0.446819,19.53,1.82,2.29,0.17,92.46,28.51,100.0,55.746
0.016021,4.29,4.81,1.14,0.1,97.62,33.51,99.45,58.661
0.159939,8.34,1.75,0.01,0.1,93.48,15.02,100.0,57.505
0.155935,3.74,0.01,0.01,0.06,99.62,15.18,99.7,60.066
0.237829,3.63,2.9,1.49,0.06,93.2,0.8,100.0,56.731
0.085103,0.65,4.07,0.01,0.08,99.09,30.53,99.93,54.052
0.016021,5.93,1.64,0.58,0.25,94.8,15.62,100.0,61.621
0.076764,6.93,3.12,6.54,0.07,99.25,32.13,99.94,63.052
0.044667,4.39,2.86,0.15,0.06,96.58,6.85,100.0,50.968
0.11829,9.77,6.09,0.01,0.18,100.0,26.46,99.91,53.591
0.446089,1.22,3.69,1.13,0.11,94.59,17.47,99.99,57.412
0.081649,7.85,1.39,9.04,0.08,99.9,8.23,99.93,64.08
0.451539,4.12,1.86,0.01,0.13,100.0,29.63,99.76,46.444
0.179211,7.29,3.95,0.41,0.13,99.03,12.03,99.6,46.701
0.102035,1.05,0.61,6.11,0.16,100.0,4.86,99.86,58.763
0.102458,19.81,0.63,0.01,0.18,74.0,4.35,99.97,47.262
0.193308,3.2,0.07,4.84,0.06,94.0,20.78,100.0,56.524
0.078808,4.77,1.53,1.44,0.15,99.96,11.83,98.85,49.966
0.063595,4.18,0.91,0.48,0.07,65.53,0.8,99.25,46.444
0.091471,3.68,2.03,0.89,0.12,97.26,20.28,99.94,56.073
0.016021,11.51,2.8,2.77,0.11,95.35,0.8,100.0,54.038
0.090383,3.54,2.24,4.97,0.06,100.0,22.02,100.0,60.214
0.050215,3.08,2.0,0.01,0.08,97.67,9.27,100.0,46.444
0.113582,1.54,0.31,1.9,0.06,91.72,15.85,100.0,57.102
0.039976,9.76,2.48,0.72,0.07,98.56,33.84,98.91,62.212
0.067895,2.2,1.03,0.07,0.11,96.55,29.03,99.9,56.798
0.493527,9.8,1.06,0.01,0.13,97.58,7.5,99.56,57.31
0.110717,15.61,1.5,0.48,0.17,84.85,7.69,99.99,52.682
0.227608,2.85,0.08,0.01,0.1,100.0,26.44,98.51,55.877
0.087872,6.16,3.07,1.62,0.09,99.68,17.55,99.98,48.919
0.072072,6.57,0.44,0.01,0.08,99.42,31.0,99.94,47.736
0.276645,16.88,0.81,0.01,0.22,100.0,2.27,99.95,62.675
0.143818,1.68,1.1,0.01,0.07,91.82,0.8,100.0,63.718
0.052563,0.63,4.93,8.27,0.21,100.0,35.89,99.54,46.444
0.022555,0.84,4.23,4.22,0.06,92.37,8.2,99.97,48.675
0.166893,4.59,0.9,1.49,0.17,99.36,33.05,98.71,56.772
0.048527,18.78,4.63,5.83,0.06,100.0,37.39,99.35,46.444
0.056112,1.91,0.01,0.79,0.06,99.71,32.52,99.74,57.409
0.051991,4.31,0.01,1.16,0.15,100.0,19.99,99.94,59.485
0.070956,6.71,5.87,0.6,0.06,88.67,21.33,99.66,56.671
0.055687,8.97,1.52,0.01,0.09,100.0,22.38,99.98,53.881
0.20651,9.31,3.6,0.4,0.12,100.0,5.88,99.83,48.094
0.097167,3.48,2.68,6.73,0.17,91.34,17.19,99.62,46.444
0.216802,0.63,2.12,0.36,0.19,95.02,26.05,99.89,59.953
0.434697,2.26,3.54,0.01,0.11,88.7,19.82,100.0,62.415
0.14652,0.63,0.05,0.32,0.1,83.6,16.56,99.0,58.595
0.068724,1.05,0.68,3.91,0.12,96.24,16.89,99.95,60.231
0.183026,9.9,1.04,0.29,0.18,100.0,13.41,98.58,54.419
0.493527,11.04,0.81,0.2,0.08,96.8,16.65,99.98,57.951
0.056334,3.24,0.53,0.01,0.17,98.32,14.29,99.39,47.158
0.224306,1.16,1.62,1.14,0.11,90.04,18.19,99.96,62.652
0.020061,9.36,1.99,0.01,0.16,99.36,24.29,99.94,62.923
0.06,9.0,2.4,0.75,0.09,95.37,14.52,99.94,55.498
0.308324,1.89,1.92,0.16,0.21,91.59,8.27,99.97,48.991
0.10349,8.41,2.33,0.08,0.13,100.0,30.17,100.0,46.827
0.41278,9.8,2.55,0.87,0.15,99.9,2.9,99.87,57.285
0.493527,3.33,0.09,0.73,0.14,100.0,10.11,99.85,60.288
0.180762,0.63,1.29,0.65,0.06,92.44,24.3,98.99,55.495
0.209396,2.7,2.16,0.01,0.09,85.89,22.94,99.96,49.08
0.076354,0.63,2.62,0.01,0.1,89.56,18.5,100.0,50.113
0.051288,5.94,1.52,1.31,0.07,93.6,28.75,99.02,55.344
0.223193,20.39,1.04,1.1,0.15,100.0,14.93,99.56,62.061
0.330349,10.07,1.18,0.38,0.13,81.33,16.82,99.83,58.879
0.258839,12.22,3.61,0.32,0.2,76.73,13.09,100.0,57.531
0.062749,3.48,4.87,1.39,0.08,98.32,7.88,99.95,48.061
0.260936,10.87,3.93,0.01,0.12,94.33,15.25,99.86,56.756
0.206611,8.68,0.5,0.01,0.1,94.1,8.02,99.95,56.05
0.200268,9.74,5.91,0.01,0.16,98.83,13.13,100.0,48.317
0.284082,3.37,1.64,1.0,0.07,95.15,10.13,99.92,52.871
0.250821,9.23,0.3,0.58,0.11,99.31,22.04,99.83,60.102
0.224852,3.35,1.77,1.31,0.22,98.76,12.6,99.6,58.944
0.016021,3.77,5.01,0.49,0.15,100.0,2.3,99.49,56.542
0.476764,14.73,0.85,0.29,0.12,96.2,20.4,99.89,47.978
0.108191,2.41,1.68,6.82,0.19,64.09,8.44,100.0,48.399
0.034608,16.19,5.49,1.32,0.11,100.0,12.69,99.33,60.144
0.024545,12.53,3.15,0.34,0.06,97.46,14.71,99.97,63.856
0.279097,3.95,1.48,3.99,0.13,78.84,22.87,99.97,47.668
0.078255,6.66,3.71,0.08,0.11,94.55,12.91,100.0,48.093
0.172344,17.66,0.01,0.1,0.15,99.36,29.46,100.0,49.233
0.055177,1.11,3.46,0.13,0.11,82.42,15.38,100.0,56.806
0.01628,10.29,0.23,0.03,0.1,88.23,15.31,100.0,46.444
0.292105,6.73,1.55,2.39,0.06,98.94,34.29,99.88,61.208
0.289918,20.39,2.77,0.08,0.11,93.23,31.66,99.35,57.339
0.086962,3.96,1.9,1.05,0.12,94.31,6.9,99.55,55.445
0.217019,8.59,1.05,1.14,0.13,97.55,3.57,99.26,54.656
0.097155,9.32,3.08,1.47,0.14,100.0,21.79,99.98,54.004
0.259543,4.6,0.53,0.93,0.1,99.34,10.91,99.82,55.222
0.048054,3.32,0.01,1.78,0.09,96.43,22.71,100.0,54.417
0.274702,4.05,6.19,1.12,0.09,80.66,19.04,99.98,59.648
0.070053,10.18,2.66,6.93,0.06,96.08,9.65,100.0,59.515
0.050291,10.28,1.24,0.01,0.17,100.0,19.82,100.0,54.734
0.27746,10.49,0.92,0.45,0.13,98.78,31.02,100.0,47.184
0.045817,1.87,1.08,0.01,0.17,92.96,15.67,99.58,53.751
0.457692,5.53,6.19,7.44,0.11,100.0,0.8,99.94,49.617
0.493527,9.53,0.65,0.01,0.07,99.81,18.95,99.85,51.457
0.065227,2.87,3.01,0.01,0.21,100.0,0.8,99.96,54.495
0.050703,3.33,1.69,3.24,0.17,100.0,31.4,99.82,56.333
0.101789,4.9,0.92,0.01,0.06,99.6,20.81,100.0,56.642
0.120643,0.63,1.32,0.01,0.16,98.19,24.26,100.0,55.159
0.095142,10.0,0.48,0.02,0.14,92.43,17.55,99.94,54.349
0.295539,8.95,2.14,0.01,0.22,98.99,11.74,99.9,53.593
0.076632,7.89,4.4,0.01,0.14,96.17,6.39,99.91,50.765
0.100411,8.82,0.65,0.01,0.2,71.43,17.52,99.59,54.951
0.080976,20.39,0.7,0.25,0.1,99.93,23.27,100.0,46.444
0.016021,0.63,0.61,0.44,0.06,100.0,1.45,99.66,53.088
0.045318,2.8,2.36,0.5,0.13,77.29,26.36,99.34,58.831
0.112943,11.49,1.95,0.97,0.17,87.18,13.45,99.71,61.779
0.269797,9.24,0.24,0.92,0.13,100.0,19.05,99.4,58.109
0.07327,3.77,3.18,0.01,0.16,100.0,28.53,99.15,55.841
0.08473,14.79,0.08,1.0,0.1,98.86,21.66,99.93,64.08
0.458888,6.82,3.51,0.06,0.13,99.26,22.9,99.9,62.793
0.016021,7.69,3.13,2.1,0.17,93.28,31.5,100.0,46.444
0.063415,9.94,2.08,0.93,0.07,87.35,0.8,99.91,56.397
0.048207,1.61,5.1,0.01,0.09,94.92,22.27,100.0,54.876
0.111663,1.91,3.84,0.08,0.21,100.0,22.62,99.93,52.19
0.439523,0.69,3.48,3.18,0.21,99.97,14.42,100.0,53.287
0.017572,7.04,3.45,0.3,0.08,98.42,7.44,99.96,51.794
0.050249,7.14,0.81,0.89,0.12,98.48,13.26,99.89,64.08
0.325257,15.69,0.49,1.0,0.1,85.06,27.54,99.36,64.08
0.110198,2.81,1.71,0.14,0.14,96.27,12.12,99.97,55.873
0.016021,4.78,0.35,2.14,0.11,100.0,0.8,99.89,55.342
0.085768,6.16,4.39,0.15,0.14,100.0,28.35,99.43,55.023
0.244397,3.13,0.72,0.02,0.22,93.63,9.65,99.53,60.158
0.073181,3.81,0.97,0.87,0.09,96.87,11.59,99.9,61.363
0.346906,7.56,0.91,1.04,0.12,98.35,12.09,98.58,48.258
0.286471,7.75,2.82,1.2,0.1,100.0,8.29,99.41,60.386
0.493527,1.57,3.63,0.17,0.14,75.62,18.69,99.69,60.193
0.0563,4.22,2.36,0.01,0.08,99.75,31.34,99.66,46.444
0.265966,1.1,6.06,0.72,0.15,94.0,16.21,99.97,64.08
0.156226,13.81,1.56,2.63,0.1,100.0,13.0,99.87,59.54
0.210033,7.44,0.01,0.15,0.16,97.52,15.12,99.9,56.388
0.082255,2.6,0.39,1.24,0.19,94.79,0.87,99.94,64.08
0.019073,2.92,4.96,0.68,0.16,100.0,18.65,99.99,56.515
0.066926,5.9,0.01,0.01,0.06,96.45,20.45,100.0,64.08
0.062113,1.48,2.98,1.77,0.16,98.01,4.35,99.86,60.344
0.20482,20.39,3.03,0.54,0.08,96.48,11.93,99.63,49.113
0.10802,1.33,0.6,0.01,0.16,95.74,27.26,98.95,54.278
0.056651,1.37,1.07,0.47,0.08,100.0,22.1,99.97,59.645
0.309424,20.39,0.36,0.4,0.14,100.0,14.33,99.92,58.815
0.054949,20.39,5.57,0.4,0.08,100.0,28.74,99.94,64.08
0.060715,0.63,1.71,0.15,0.11,95.61,8.22,100.0,55.58
0.093541,1.46,2.1,0.01,0.07,93.81,33.65,99.37,46.444
0.030875,1.56,1.18,2.76,0.08,89.51,28.26,100.0,46.444
0.040775,1.73,2.97,0.92,0.14,98.6,31.54,99.81,56.811
0.059804,9.45,0.01,0.12,0.21,98.77,25.17,98.79,54.828
0.070557,10.49,1.71,0.19,0.14,100.0,20.65,99.5,63.941
0.331525,11.83,3.94,1.26,0.22,99.38,15.76,99.75,60.665
0.493527,16.32,0.01,0.02,0.08,98.09,26.59,99.59,46.444
0.016021,0.75,0.94,0.05,0.06,100.0,25.22,99.09,53.25
0.091834,20.39,1.22,9.29,0.06,97.01,7.82,99.99,63.184
0.030114,9.26,0.89,1.27,0.16,98.93,14.44,99.88,46.444
0.106226,7.99,1.92,0.01,0.13,93.48,8.77,99.4,46.444
0.046332,3.68,2.66,0.07,0.11,96.33,20.0,99.07,58.048
0.175099,12.63,2.08,0.71,0.11,85.26,2.42,100.0,64.08
0.258824,2.03,3.89,0.48,0.12,91.26,20.19,99.11,48.74
0.222243,3.52,2.7,1.23,0.11,100.0,25.23,99.85,57.21
0.445544,7.27,0.98,5.25,0.19,100.0,12.79,99.3,64.08
0.032344,20.39,2.25,0.01,0.14,78.47,19.18,99.55,60.941
0.493527,20.39,2.35,0.02,0.09,93.69,0.8,100.0,63.953
0.094781,7.65,0.73,0.01,0.15,100.0,19.48,99.99,56.371
0.084606,2.0,3.86,0.55,0.09,98.34,26.69,99.98,51.912
0.315656,17.34,0.38,7.58,0.12,98.39,23.6,99.9,64.08
0.079502,3.12,3.24,0.01,0.14,97.37,1.2,99.95,62.991
0.094396,3.14,2.83,1.55,0.09,98.65,7.43,99.89,46.444
0.104218,11.12,3.08,0.86,0.23,95.99,25.49,99.39,51.085
0.037766,0.63,2.53,0.25,0.07,98.91,15.6,100.0,62.128
0.271464,7.93,1.77,1.04,0.1,52.08,0.8,98.93,46.643
0.287584,18.84,0.61,1.43,0.2,99.47,0.8,100.0,57.372
0.027888,5.89,0.75,0.18,0.06,100.0,30.14,99.95,57.262
0.464392,10.15,1.22,0.28,0.06,100.0,13.87,99.44,61.135
0.038198,2.26,5.12,0.85,0.12,89.61,14.9,99.38,55.828
0.095762,0.92,2.87,0.01,0.08,94.99,8.46,99.35,61.202
0.027004,4.2,1.65,4.07,0.1,97.46,15.9,99.94,54.068
0.017684,20.39,1.35,0.01,0.18,95.6,21.31,99.85,56.163
0.244974,13.2,1.14,0.01,0.12,95.84,26.23,99.66,46.444
0.170324,8.48,0.02,0.01,0.12,95.72,13.86,100.0,62.733
0.083682,8.94,1.04,0.01,0.12,97.96,30.36,100.0,48.519
0.062093,3.95,0.89,0.8,0.07,100.0,31.06,100.0,46.444
0.325944,3.47,2.82,1.16,0.11,100.0,15.51,100.0,58.425
0.281973,6.2,0.44,0.01,0.13,99.57,15.76,99.79,64.08
0.065156,19.72,2.36,0.61,0.07,100.0,28.67,99.91,55.192
0.086238,3.36,0.56,0.01,0.09,93.73,1.88,99.91,56.499
0.155133,3.39,2.15,2.96,0.17,100.0,1.03,99.87,59.603
0.298118,10.66,2.95,0.15,0.18,100.0,4.09,99.15,49.239
0.083446,1.54,0.91,0.58,0.18,99.91,19.61,99.71,59.671
0.246303,9.06,2.64,2.43,0.08,100.0,8.34,99.95,62.94
0.219205,3.73,0.89,0.78,0.08,100.0,27.28,100.0,55.794
0.049025,5.78,0.01,0.01,0.12,52.08,3.85,99.84,58.912
0.384556,16.57,1.34,0.57,0.07,96.34,16.63,99.79,47.798
0.049044,6.97,3.05,0.01,0.12,89.24,17.18,100.0,51.823
0.070286,2.57,0.94,1.55,0.16,96.36,11.47,100.0,46.444
0.111236,11.15,0.01,0.74,0.1,91.9,16.0,99.35,56.875
0.226425,3.19,0.88,0.01,0.14,95.56,31.92,100.0,58.761
0.215226,7.14,5.09,0.98,0.08,89.86,11.53,99.43,55.233
0.016021,0.89,2.35,0.33,0.09,100.0,11.23,99.84,46.444
0.273524,12.12,6.09,0.01,0.13,100.0,0.8,100.0,64.08
0.053864,1.91,0.01,0.74,0.18,99.43,11.34,99.91,59.11
0.155147,5.46,0.49,0.71,0.14,91.04,19.48,99.19,62.458
0.109206,2.8,1.69,11.29,0.16,100.0,15.91,100.0,47.563
0.074261,9.92,0.82,0.01,0.14,94.56,18.08,99.54,53.038
0.076376,11.08,1.94,0.01,0.09,96.74,27.88,99.99,51.133
0.086888,2.52,4.29,0.56,0.06,98.29,11.48,99.9,57.468
0.071521,10.26,0.83,4.57,0.08,94.57,1.21,99.99,64.08
0.037226,7.51,1.29,8.89,0.09,96.71,28.51,100.0,49.009
0.230543,11.49,4.03,0.39,0.09,94.26,11.19,99.96,52.603
0.173935,9.81,0.85,0.84,0.21,95.25,23.71,99.52,61.332
0.334921,0.63,0.61,0.12,0.14,97.71,16.16,99.59,52.321
0.166846,13.61,2.86,0.44,0.08,92.55,22.38,99.63,48.966
0.493527,12.93,1.0,0.5,0.24,100.0,14.97,99.13,59.068
0.493527,17.69,1.03,0.7,0.14,93.69,21.57,99.45,57.454
0.493527,5.22,0.49,0.02,0.06,99.07,39.97,99.96,56.437
0.075295,8.21,1.03,0.83,0.14,99.04,17.06,99.18,60.401
0.412111,3.06,0.8,0.28,0.14,99.78,13.98,100.0,59.208
0.044188,3.44,2.8,0.84,0.08,90.88,18.72,99.86,52.994
0.08923,11.64,5.26,0.56,0.12,99.86,9.98,99.92,48.25
0.061261,5.59,2.66,0.01,0.12,100.0,32.51,99.58,55.348
0.270704,9.03,1.7,1.57,0.2,92.82,8.39,99.11,57.482
0.270676,0.63,1.03,0.01,0.08,90.29,16.85,99.99,61.231
0.307239,4.31,4.27,1.14,0.06,97.06,21.26,98.47,55.455
0.135775,2.42,0.54,0.86,0.08,98.01,8.45,100.0,63.743
0.208822,20.39,6.03,0.15,0.12,95.74,8.94,99.63,54.876
0.493527,10.41,0.71,0.76,0.14,97.85,19.48,99.23,60.554
0.073733,10.19,0.82,0.01,0.13,89.16,24.51,99.87,55.485
0.077701,2.93,2.4,0.76,0.1,98.74,38.59,99.98,52.378
0.080068,4.58,0.55,1.16,0.06,98.16,20.1,99.92,47.51
0.414039,6.94,0.53,1.32,0.08,99.28,0.8,100.0,49.292
0.159499,2.85,0.83,0.75,0.1,96.88,3.74,99.48,55.103
0.040877,8.02,1.04,0.34,0.07,100.0,5.92,100.0,64.08
0.211258,8.8,5.49,0.18,0.09,99.26,39.34,99.14,63.557
0.09193,3.32,2.96,1.32,0.06,65.79,18.02,99.48,57.206
0.297471,20.39,3.91,1.9,0.15,100.0,8.62,98.93,55.829
0.078947,9.79,1.56,2.46,0.1,99.69,10.92,99.47,60.496
0.102238,12.46,3.17,1.24,0.19,93.7,31.49,98.78,46.444
0.100379,3.63,1.34,0.01,0.18,100.0,30.14,99.89,61.74
0.042806,3.6,2.23,1.68,0.09,92.68,3.88,99.82,48.298
0.028149,20.39,0.72,0.01,0.13,94.94,10.37,99.99,53.382
0.030375,2.91,4.26,0.06,0.11,82.1,9.22,98.93,54.233
0.493527,6.24,4.0,1.24,0.2,88.02,11.37,99.96,56.728
0.270604,3.36,0.27,3.64,0.11,88.55,10.86,99.85,57.699
0.128784,0.63,1.85,1.04,0.11,58.51,7.4,99.64,59.11
0.078954,5.52,0.9,0.28,0.09,100.0,15.8,99.88,56.476
0.295572,4.67,4.17,0.42,0.08,97.38,19.99,99.77,63.518
0.152403,3.22,0.78,0.55,0.11,98.81,9.99,99.26,56.868
0.065479,3.54,5.69,7.19,0.11,88.52,23.16,99.99,57.007
0.08254,4.91,3.06,1.09,0.13,100.0,31.66,98.57,64.08
0.03653,17.27,3.55,0.01,0.07,98.46,17.99,99.48,48.978
0.059195,4.12,0.79,0.08,0.09,97.03,19.36,99.86,64.08
0.327709,0.88,0.57,0.01,0.2,94.34,21.63,98.96,62.496
0.016021,4.54,0.61,0.01,0.08,99.6,1.11,100.0,54.31
0.399324,10.34,0.48,1.23,0.11,95.58,6.17,100.0,53.512
0.071201,20.39,0.94,0.01,0.08,95.52,11.49,99.89,55.123
0.070325,4.82,1.13,12.03,0.06,100.0,17.72,99.95,51.498
0.07386,7.84,1.63,0.16,0.12,100.0,4.71,99.86,53.584
0.202959,19.04,2.28,1.32,0.12,99.79,8.14,100.0,47.208
